name,year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,fuel_cng,fuel_diesel,fuel_lpg,fuel_petrol,seller_type_dealer,seller_type_individual,seller_type_trustmark_dealer,owner_first_owner,owner_fourth_&_above_owner,owner_second_owner,owner_test_drive_car,owner_third_owner
renault_kwid_rxt,2017,320000,28000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_eon_magna_plus,2013,200000,68697,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,0,0,0,1
mahindra_scorpio_1.99_s4_plus,2015,650000,150000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_endeavour_3.0l_4x4_at,2015,1275000,64000,0,11.4,2953,153.86,7.0,0,1,0,0,1,0,0,1,0,0,0,0
renault_duster_85ps_diesel_rxl_option,2012,450000,80000,1,19.87,1461,83.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_celerio_vxi,2017,430000,10000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_innova_2.5_vx_(diesel)_7_seater,2013,750000,79328,1,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,0,1,0,0
ford_aspire_titanium_bsiv,2019,575000,20000,1,19.4,1194,94.93,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_verna_1.6_crdi_s,2017,800000,15000,1,23.9,1582,126.2,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_800_vxi,2014,240000,50000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
ford_figo_aspire_1.2_ti-vct_trend,2017,500000,15000,1,18.16,1196,86.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
datsun_redigo_1.0_s,2018,320000,35000,1,22.5,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_amt_vxi,2017,350000,50000,0,20.51,998,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_verito_1.5_d4_bsiv,2014,250000,50000,1,21.03,1461,65.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indigo_cs_lx_(tdi)_bs_iii,2009,150000,30000,1,19.09,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_venue_sx_plus_dual_tone_turbo_dct,2019,1150000,2286,0,18.15,998,118.35,5.0,0,0,0,1,0,0,1,1,0,0,0,0
hyundai_verna_xi_(petrol),2006,170000,110000,1,13.9,1599,103.2,5.0,0,0,0,1,0,1,0,0,1,0,0,0
hyundai_i20_asta_1.4_crdi,2012,525000,120000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_zdi_plus,2018,700000,60000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
nissan_micra_diesel_xv_premium,2012,229999,166000,1,23.08,1461,63.1,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_city_i_dtec_v,2015,611000,80000,1,26.0,1498,98.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_eeco_5_seater_ac_bsiv,2019,420000,10000,1,15.37,1196,73.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_zxi,2017,650000,70000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_baleno_alpha_1.2,2018,700000,10000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
ford_ecosport_1.5_tdci_titanium_bsiv,2017,934000,101000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_2009-2014_sle_7s_bsiii,2014,700000,145241,1,12.05,2179,120.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_magna_plus,2016,335000,17000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_mobilio_rs_option_i_dtec,2015,1000000,46000,1,24.5,1498,98.6,7.0,0,1,0,0,0,1,0,1,0,0,0,0
volkswagen_ameo_1.2_mpi_highline_plus_16,2017,650000,18816,1,17.0,1198,73.75,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_zen_lx_bsii,1998,70000,40000,1,17.3,993,60.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
chevrolet_enjoy_petrol_ls_7_seater,2014,312000,80000,1,13.7,1399,98.82,7.0,0,0,0,1,0,1,0,1,0,0,0,0
volkswagen_ameo_1.5_tdi_comfortline,2020,800000,25000,1,21.66,1498,108.62,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_verna_transform_vgt_crdi,2010,220000,80000,1,16.2,1493,110.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_kuv_100_mfalcon_g80_k2,2016,327000,20000,1,18.15,1198,82.0,6.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_amt_zxi,2018,600000,69779,0,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_bolero_2011-2019_sle_bsiii,2016,550000,120000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_aspire_trend_plus,2018,690000,13000,1,20.4,1194,94.93,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2015,610000,60000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ertiga_shvs_vdi,2018,900000,35000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_enjoy_1.3_tcdi_ltz_7,2017,650000,40000,1,18.2,1248,73.74,7.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indigo_cs_evx,2012,300000,120000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_xuv500_w8_4wd,2012,500000,200000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0
maruti_sx4_vdi,2012,350000,120000,1,21.5,1248,88.8,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ritz_ldi,2013,245000,80000,1,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_kwid_rxt_optional,2016,275000,60000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_baleno_zeta_diesel,2017,752000,28000,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
ford_ecosport_1.5_dv5_mt_titanium,2015,685000,109000,1,22.7,1498,89.84,5.0,0,1,0,0,1,0,0,1,0,0,0,0
ford_figo_1.2p_titanium_opt_mt,2016,512000,10500,1,18.16,1196,86.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_crdi_asta,2017,455000,50000,1,24.0,1186,73.97,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_lxi,2007,95000,70000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_nexon_1.2_revotron_xz_plus,2018,790000,15000,1,17.0,1198,108.5,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_etios_vx,2011,345000,70000,1,17.6,1496,88.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi_deca,2016,630000,70000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
volkswagen_polo_diesel_comfortline_1.2l,2012,229999,70000,1,22.07,1199,73.9,5.0,0,1,0,0,0,1,0,0,1,0,0,0
maruti_swift_dzire_amt_vxi,2019,600000,10000,0,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_kwid_rxt,2017,290000,28000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2013,530000,40000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_sumo_se,2002,96000,120000,1,14.07,2956,83.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_creta_1.6_sx,2018,1220000,11000,1,15.8,1591,121.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_800_lxi,2014,206000,120000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
renault_duster_110ps_diesel_rxl,2015,600000,136000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_s-cross_2017-2020_zeta_ddis_200_sh,2018,990000,15000,1,25.1,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vxi,2020,600000,5000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi,2012,380000,70000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
mahindra_xuv500_at_w10_fwd,2015,1100000,70000,0,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
skoda_fabia_1.2l_diesel_elegance,2011,340000,145000,1,20.86,1199,75.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_ecosport_1.5_tdci_trend_plus_bsiv,2017,800000,60000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2005,65000,90000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
toyota_etios_vxd,2011,350000,100000,1,23.59,1364,67.1,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_vdi,2013,409999,100000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_brio_1.2_vx_mt,2012,325000,40000,1,18.5,1198,86.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_alto_lx,2007,135000,57000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_kwid_amt,2018,400000,25000,0,24.04,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_duster_110ps_diesel_rxz,2012,450000,90000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_vtvt_sx,2019,570000,15000,1,20.14,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w6_2wd,2011,475000,108000,1,16.0,2179,140.0,7.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_wagon_r_lxi_duo_bsiii,2010,200000,40000,1,17.3,1061,57.5,5.0,0,0,1,0,0,1,0,0,1,0,0,0
hyundai_elantra_gls,2006,140000,120000,0,13.1,1795,127.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_tiago_1.2_revotron_xm,2018,390000,25000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2005,65000,35000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2009,229999,90000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_k10_vxi,2017,325000,3564,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_lxi,2010,180000,80500,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_baleno_delta,2017,570000,25272,1,21.01,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_wagon_r_lxi,2013,225000,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,1,0,0,0,0
chevrolet_aveo_u-va_1.2_ls,2008,150000,60000,1,15.26,1150,74.9,5.0,0,0,0,1,0,1,0,0,1,0,0,0
mahindra_verito_1.4_g4_bsiv,2012,180000,110000,1,13.87,1390,75.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_xcent_1.2_vtvt_s_at,2018,575000,15000,0,17.36,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_800_lxi,2014,250000,20000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_zdi,2014,650000,68000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_active_1.2_sx_dual_tone,2016,600000,25000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_zest_revotron_1.2_xt,2018,520000,60000,1,17.57,1193,88.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indigo_ecs_vx_bsiv,2013,280000,70000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi_minor,2007,120000,70000,1,18.9,1061,67.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_celerio_zxi,2015,400000,49907,1,21.63,998,67.04,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_i20_active_1.2_sx,2015,500000,36000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_triber_rxt_bsiv,2019,580000,12000,1,20.0,999,72.0,7.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_zlx_bsiii,2013,525000,80000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_vitara_brezza_vdi,2018,800000,27000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_duster_85ps_diesel_rxl_optional,2013,400000,96000,1,20.46,1461,83.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiv,2016,580000,100000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2012,495000,80000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_vento_1.5_highline_plus_at_16_alloy,2018,885000,75000,0,21.5,1498,108.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_800_ac,1998,35000,40000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_tuv_300_t8,2015,634000,165000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_lxi,2007,128000,60000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_grand_i10_1.2_crdi_sportz,2017,450000,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_elite_i20_petrol_asta,2019,700000,17000,1,18.6,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
fiat_linea_emotion_(diesel),2010,275000,110000,1,20.4,1248,91.7,5.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_alto_800_vxi,2016,320000,46737,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vxi,2019,630000,4000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi_bsiv,2014,430000,80000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indica_vista_safire_glx,2014,210000,35000,1,16.7,1172,64.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_800_lxi_anniversary_edition,2013,190000,60000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_indica_v2_elx,2014,200000,55896,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_1.2_asta,2011,220000,220000,1,17.0,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_vitara_brezza_zdi_plus,2017,869999,60000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_innova_2.5_g_(diesel)_7_seater_bs_iv,2011,650000,375000,1,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_safari_storme_ex,2015,503000,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_crdi_sportz,2017,450000,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,1,0,0,0,0
ford_ecosport_1.5_tdci_titanium_bsiv,2016,650000,125000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indigo_cs_elx_bs_iv,2010,320000,42000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_nuvosport_n8_amt,2016,650000,50000,0,17.45,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ertiga_bsiv_zxi_plus,2016,750000,20000,1,17.5,1373,91.1,7.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_xuv500_w5_bsiv,2018,1051000,59865,1,15.1,2179,152.87,7.0,0,1,0,0,1,0,0,1,0,0,0,0
honda_city_v_mt,2009,290000,120000,1,16.8,1497,116.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vxi,2013,450000,41800,1,18.6,1197,85.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indigo_ls,2008,150000,60000,1,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_wagon_r_vxi,2005,70000,50000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_ciaz_zdi_plus_shvs,2016,795000,90000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi_cng,2016,360000,50000,1,26.6,998,58.16,5.0,1,0,0,0,0,1,0,1,0,0,0,0
maruti_ignis_1.2_delta_bsiv,2017,370000,40000,1,20.89,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_santro_xing_gls_lpg,2010,150000,70000,1,13.45,1086,62.1,5.0,0,0,1,0,0,1,0,0,0,0,0,1
hyundai_santro_xing_gl,2008,175000,40000,1,0.0,1086,62.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_sle_bsiii,2013,600000,110000,1,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_polo_2015-2019_1.0_mpi_trendline,2018,560000,14495,1,18.78,999,75.0,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_alto_lxi_bsiii,2009,135000,50000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_s2_7_seater,2016,670000,73000,1,15.4,2523,75.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_sportz,2018,444000,15000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2014,434999,110000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_city_i_dtec_s,2015,600000,54700,1,26.0,1498,98.6,5.0,0,1,0,0,1,0,0,1,0,0,0,0
tata_safari_storme_vx,2015,925000,60000,1,14.0,2179,138.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indigo_cs_elx_bs_iv,2011,150000,120000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_endeavour_4x2_xlt_limited_edition,2009,480000,70000,1,10.9,2499,143.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
hyundai_grand_i10_sportz,2017,459999,70000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_2017-2020_gxi,2006,270000,70000,1,17.7,1497,78.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_verna_1.6_crdi_ex_at,2013,525000,75000,0,22.32,1582,126.3,5.0,0,1,0,0,0,1,0,1,0,0,0,0
chevrolet_spark_1.0_ls,2011,169000,41000,1,18.0,995,62.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_sx4_zdi,2012,600000,72000,1,21.5,1248,88.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
datsun_redigo_1.0_s,2018,300000,19000,1,22.5,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i10_magna,2010,225000,50000,1,20.36,1197,78.9,5.0,0,0,0,1,1,0,0,1,0,0,0,0
honda_city_i_dtec_vx,2014,650000,167000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_vitara_brezza_zdi_plus,2017,880000,25000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_indigo_ecs_le_tdi_bsiii,2010,135000,148000,1,19.09,1396,69.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_city_1.5_exi,2005,75000,120000,1,13.0,1493,100.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2010,270000,120000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,0,0,0
bmw_3_series_320d_luxury_plus,2013,1300000,140000,0,18.88,1995,184.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_indigo_ecs_ls_tdi_bsiii,2012,158000,110000,1,19.09,1396,69.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_sportz,2017,509999,25000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
volkswagen_vento_diesel_highline,2012,300000,150000,1,20.54,1598,103.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ciaz_1.4_alpha,2018,764000,25000,1,20.73,1373,91.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2014,500000,120000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_eon_era_plus,2013,180000,60000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi,2013,390000,120000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_sumo_ex_10/7_str_bsiii,2008,200000,80000,1,12.2,1948,68.0,10.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_magna_plus,2013,215000,47000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_i20_sportz_option_1.4_crdi,2015,600000,40000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_lxi,2012,185000,60000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_i20_active_1.2_s,2017,550000,40000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_manza_club_class_quadrajet90_vx,2013,260000,189000,1,21.02,1248,88.76,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_sx4_s_cross_2015-2017_ddis_200_zeta,2017,800000,60000,1,23.65,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_ldi,2015,330000,140000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_vdi,2014,500000,60000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vxi_2018,2018,550000,5000,1,22.0,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_safari_dicor_2.2_ex_4x2,2011,300000,120000,1,13.93,2179,138.03,7.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_slx,2015,550000,80000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_ldi,2008,190000,80000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,0,1,0,0
ford_freestyle_trend_petrol_bsiv,2019,681000,10000,1,19.0,1194,94.68,5.0,0,0,0,1,0,1,0,1,0,0,0,0
nissan_sunny_diesel_xv,2014,320000,91000,1,22.71,1461,84.8,5.0,0,1,0,0,0,1,0,0,1,0,0,0
hyundai_i20_1.2_asta,2018,700000,6000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_creta_1.6_sx_option,2019,1150000,31000,1,15.8,1591,121.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
chevrolet_optra_magnum_1.6_lt_petrol,2009,250000,80000,1,12.9,1598,102.5,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vdi_bsiv,2015,635000,50000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_safari_storme_lx,2018,875000,142000,1,14.1,2179,147.94,5.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_duster_110ps_diesel_rxz,2012,375000,100000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_sx4_zxi_at,2011,260000,65000,0,12.6,1586,103.3,5.0,0,0,0,1,0,1,0,0,0,0,0,1
fiat_grande_punto_sport_90bhp,2013,400000,90000,1,20.3,1248,92.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_tiago_1.2_revotron_xz,2017,520000,20000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_tuv_300_mhawk100_t8,2017,700000,60000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi,2012,325000,80000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_brio_1.2_e_mt,2017,400000,50000,1,18.5,1198,86.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indica_vista_quadrajet_vx,2012,200000,90000,1,22.3,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_vxi_bs_iv,2015,350000,50000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_alto_lxi,2009,120000,90000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_celerio_zxi_amt_bsiv,2018,470000,30000,0,23.1,998,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_verna_1.6_sx_crdi_(o)_at,2012,549000,66657,0,22.32,1582,126.32,5.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_800_std,2000,31000,56194,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_celerio_zxi_mt_bsiv,2017,484999,10000,1,23.1,998,67.04,5.0,0,0,0,1,1,0,0,1,0,0,0,0
chevrolet_beat_diesel_lt_option,2011,140000,70000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,1,0,0,0
renault_kwid_1.0_rxt_optional,2017,350000,25000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_verna_1.6_sx_crdi_(o),2012,400000,138000,1,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi_optional,2017,660000,56000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_renault_logan_1.4_glx_petrol,2009,135000,120000,1,15.7,1390,75.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_beat_lt,2010,150000,70000,1,18.6,1199,79.4,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_grand_i10_1.2_crdi_sportz,2017,450000,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_alto_800_lx,2013,200000,90000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_lxi_bsiii,2005,180000,49455,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
